date,static_carry_net
2017-01-30,0.0025872155571922133
2017-01-31,-0.002753571253900532
2017-02-01,0.0025019756359540325
2017-02-02,0.005937781599005366
2017-02-03,0.006825059584715904
2017-02-06,-0.0030307661891733973
2017-02-07,-0.007149779696139615
2017-02-08,0.0024202176727948885
2017-02-09,0.002267632907520729
2017-02-10,-0.0003793207577744769
2017-02-13,0.004980516715176732
2017-02-14,0.00846256957891508
2017-02-15,0.004635428274929826
2017-02-16,-0.007906082427471038
2017-02-17,0.0057881619023470434
2017-02-20,0.003134069293158358
2017-02-21,0.007233676918294076
2017-02-22,0.008688917161683716
2017-02-23,0.0046374134684678695
2017-02-24,-0.01089963636536087
2017-02-27,-0.002494158339649098
2017-02-28,-0.005112621855469891
2017-03-01,0.006053766067546704
2017-03-02,-0.012670187251801253
2017-03-03,0.011918801062274373
2017-03-06,-0.0030294228744057144
2017-03-07,0.006454683721624205
2017-03-08,-0.010741842775577014
2017-03-09,-0.003292058436032867
2017-03-10,0.010324930737538198
2017-03-13,-0.001970726196653894
2017-03-14,0.0004113933084110226
2017-03-15,0.02392001211923921
2017-03-16,-0.00869228814339965
2017-03-17,-0.0009374647956577357
2017-03-20,4.534503385736856e-05
2017-03-21,-0.003530464102889651
2017-03-22,0.007497923620129039
2017-03-23,-0.0011777156187585986
2017-03-24,0.003934492753669761
2017-03-27,-0.010450304767801193
2017-03-28,-0.008565728026340137
2017-03-29,0.006202386229759391
2017-03-30,-0.004678481644508578
2017-03-31,0.0013218773416228808
2017-04-03,-0.004680787332831438
2017-04-04,-0.0015208016561885083
2017-04-05,-0.004644192204302277
2017-04-06,-0.0005145783202722533
2017-04-07,-0.0020922325952016257
2017-04-10,-0.007690346454756211
2017-04-11,0.0021651116780574946
2017-04-12,0.009012151133853431
2017-04-13,-0.003488997601795653
2017-04-14,-0.0027836243498381825
2017-04-17,0.003329508883180896
2017-04-18,0.0040981884444333955
2017-04-19,-0.0062535448698059146
2017-04-20,0.005773803616813341
2017-04-21,0.00047384326356722213
2017-04-24,0.0060254892977267506
2017-04-25,-0.00405681985337961
2017-04-26,-0.005745994476935308
2017-04-27,0.0066244464732573855
2017-04-28,0.00537210511183087
2017-05-01,-0.00023639566458406798
2017-05-02,0.003963341932141979
2017-05-03,-0.004256028830313814
2017-05-04,-0.0053016175204830636
2017-05-05,0.0037520294574234954
2017-05-08,-0.008306358143422782
2017-05-09,0.0008691935933992119
2017-05-10,0.006817937325491341
2017-05-11,0.00708789687518559
2017-05-12,-0.0016237242250783323
2017-05-15,0.0007391248513582095
2017-05-16,0.00302713001805833
2017-05-17,-0.007409238483958921
2017-05-18,-0.014308018489869985
2017-05-19,0.006815720503670931
2017-05-22,-0.00044720549114105794
2017-05-23,0.0028011698950041446
2017-05-24,0.006784073764841048
2017-05-25,-0.002435702895367647
2017-05-26,0.001711240783691281
2017-05-29,0.0037247430312779832
2017-05-30,-0.003659404792806345
2017-05-31,0.011488248184278418
2017-06-01,0.003076994884340381
2017-06-02,-0.0048458279990885285
2017-06-05,-0.0014317935264612613
2017-06-06,0.006708107871487971
2017-06-07,-0.005081632819795388
2017-06-08,0.001622456218929516
2017-06-09,-0.004241520168825395
2017-06-12,0.0019988228798031842
2017-06-13,0.0005535119338814164
2017-06-14,0.008788487767526096
2017-06-15,-0.004695466768031181
2017-06-16,0.003989286687022609
2017-06-19,-0.008357733941843156
2017-06-20,-0.005319709547345166
2017-06-21,0.0013166478305341078
2017-06-22,0.005754257588535521
2017-06-23,-0.0012202184855642424
2017-06-26,0.0053841536364449835
2017-06-27,-0.006830120940362809
2017-06-28,0.010702562147758794
2017-06-29,-0.007240939109877701
2017-06-30,-0.0012593778264392882
2017-07-03,-0.006832577217816801
2017-07-04,-0.0006425642247194432
2017-07-05,-0.006077503134574728
2017-07-06,-0.0018790934050875955
2017-07-07,0.005947087043824587
2017-07-10,0.0044361314587849305
2017-07-11,-0.003395643359597399
2017-07-12,0.015034690532238774
2017-07-13,-9.782345402562659e-05
2017-07-14,0.008127807127620401
2017-07-17,9.344454110200243e-05
2017-07-18,0.0017398978140241307
2017-07-19,-0.00023891447164916423
2017-07-20,-0.0016887007386958972
2017-07-21,-0.011077143618569572
2017-07-24,-0.0036078103782017324
2017-07-25,-0.007939349514831261
2017-07-26,0.012271301417693555
2017-07-27,-0.006921613912814397
2017-07-28,0.0014535882938274795
2017-07-31,-0.004951340348775623
2017-08-01,-0.003222237975498891
2017-08-02,0.0009351652148002625
2017-08-03,-0.007154181986401912
2017-08-04,-0.0008970565102030762
2017-08-07,0.006221258780296555
2017-08-08,0.0008648910995705094
2017-08-09,-0.0006120891608173259
2017-08-10,0.002574059485043915
2017-08-11,0.001318874360422279
2017-08-14,0.005221185056326395
2017-08-15,0.0024860841825526067
2017-08-16,0.009226068457236322
2017-08-17,-0.006399144848002001
2017-08-18,0.006982778231139925
2017-08-21,0.0011107617219838178
2017-08-22,0.000227715740184671
2017-08-23,0.005086447025027361
2017-08-24,-0.005189726983577719
2017-08-25,0.006674294347314255
2017-08-28,-0.008615771550331029
2017-08-29,0.0011563784828351013
2017-08-30,0.007178051765803404
2017-08-31,-0.004525087048732306
2017-09-01,0.010132907715624688
2017-09-04,0.0006088021753681911
2017-09-05,-0.002107940298557991
2017-09-06,0.005099249196926379
2017-09-07,0.003908612103746976
2017-09-08,-0.005920373567071117
2017-09-11,-0.004148727244749964
2017-09-12,-0.0042727914761823095
2017-09-13,-0.002263347455766446
2017-09-14,0.007344209590592076
2017-09-15,-0.0015464918622365583
2017-09-18,-0.014780212754787726
2017-09-19,-0.004393052261046885
2017-09-20,0.0008918977775525274
2017-09-21,0.0036861673999297006
2017-09-22,-0.0019128982377615423
2017-09-25,-0.011752537309415709
2017-09-26,0.006163865657921935
2017-09-27,-0.0062476884972205125
2017-09-28,0.004728869331066571
2017-09-29,-0.004766447573459749
2017-10-02,0.0043282674605367045
2017-10-03,-0.0013839331164480968
2017-10-04,-0.003139908923135554
2017-10-05,-0.009765630342285118
2017-10-06,0.001610921243267552
2017-10-09,-0.0096342062418786
2017-10-10,0.0021596337309536476
2017-10-11,0.005389152935797354
2017-10-12,-0.005791468666342882
2017-10-13,0.004533210974621536
2017-10-16,-0.009888616898428237
2017-10-17,0.002701855172258301
2017-10-18,-0.005329843884391344
2017-10-19,0.0064191251765329735
2017-10-20,-0.008976183044785747
2017-10-23,-0.008553485503598425
2017-10-24,-0.005979469326620489
2017-10-25,-0.0008011566034346359
2017-10-26,-0.010903883484368649
2017-10-27,0.012200130822241122
2017-10-30,-0.005740167791907385
2017-10-31,-0.00256927410948451
2017-11-01,-0.0006216474286604896
2017-11-02,0.0030856904897355085
2017-11-03,-0.018078619895808126
2017-11-06,0.015482573414215871
2017-11-07,-0.010832300710891071
2017-11-08,0.003830479573214028
2017-11-09,-0.0024023931851818252
2017-11-10,-0.005481913203729548
2017-11-13,-0.002181909395167776
2017-11-14,0.0001301970316177971
2017-11-15,-0.0037242253065538134
2017-11-16,0.006475720754606689
2017-11-17,0.0015714655910452724
2017-11-20,-0.006198087709357924
2017-11-21,0.0037787542034749795
2017-11-22,0.009296590083312321
2017-11-23,-0.00136131679601643
2017-11-24,-0.005723400362044605
2017-11-27,0.008292587577235706
2017-11-28,-0.004092051450060545
2017-11-29,-0.0021157429330502017
2017-11-30,0.0031242759861179466
2017-12-01,0.002568005605654474
2017-12-04,0.00922703710544614
2017-12-05,0.0028448679252068266
2017-12-06,-0.0015574580440031825
2017-12-07,-0.008518188229784118
2017-12-08,0.002652186240057988
2017-12-11,-0.002295431440490831
2017-12-12,-0.004265972997637243
2017-12-13,0.007639732860485452
2017-12-14,-0.012579019720116687
2017-12-15,0.010154169338803372
2017-12-18,0.004849119504497039
2017-12-19,-0.0050819102414018215
2017-12-20,0.0014482462647765497
2017-12-21,-0.005410517671878233
2017-12-22,-0.004093443554452764
2017-12-25,-0.002926282658048018
2017-12-26,0.0023117210663784497
2017-12-27,0.0043776534840897
2017-12-28,0.00037896256410080225
2017-12-29,-0.0038612299719856026
2018-01-01,0.0002298636737285542
2018-01-02,0.003113567368459759
2018-01-03,0.006687578611419578
2018-01-04,0.0020689332997156497
2018-01-05,0.005073505835010234
2018-01-08,-0.0009975220328565344
2018-01-09,-0.0007935470122909207
2018-01-10,-0.00456172662930276
2018-01-11,0.004990912738634226
2018-01-12,0.0013664510954352082
2018-01-15,-0.0026243526908743624
2018-01-16,0.0029024137408973274
2018-01-17,0.0017903903504659995
2018-01-18,0.008999469011632415
2018-01-19,-0.0036923703372489145
2018-01-22,0.004091981852310052
2018-01-23,0.001218187797548893
2018-01-24,0.01029948707424769
2018-01-25,-0.007156712604095276
2018-01-26,0.0033117381001809693
2018-01-29,-0.0026964492316093438
2018-01-30,-0.0001676576839837386
2018-01-31,0.0022228021252837307
2018-02-01,0.010296693769933989
2018-02-02,-0.015587875680050788
2018-02-05,-0.005671637296086287
2018-02-06,0.0138819876365519
2018-02-07,-0.020781971891920808
2018-02-08,1.3124704330860863e-05
2018-02-09,0.012018849716040895
2018-02-12,0.006083374764578655
2018-02-13,-0.0020768798508960656
2018-02-14,0.008875636923361163
2018-02-15,0.0037639753730482834
2018-02-16,0.0013007683198758887
2018-02-19,-0.0030336965883309822
2018-02-20,-0.011695938115457794
2018-02-21,-0.0005761392531961818
2018-02-22,0.006384116803978401
2018-02-23,-2.9373373352731592e-05
2018-02-26,-0.0018446436324342254
2018-02-27,-0.00930189284949964
2018-02-28,0.005265365758252946
2018-03-01,-0.004218737511820413
2018-03-02,-0.00043213827919960434
2018-03-05,0.004160347258769388
2018-03-06,0.0034560413277215617
2018-03-07,-0.0024561448911913377
2018-03-08,-0.000532077598533638
2018-03-09,0.0037678358270854108
2018-03-12,-0.0029259487312651962
2018-03-13,-0.006185139617626136
2018-03-14,0.002808143681959718
2018-03-15,-0.00718947376490151
2018-03-16,-0.0007671746826733646
2018-03-19,-0.0011027897668787316
2018-03-20,-0.0011232856916294392
2018-03-21,0.013163233829157767
2018-03-22,-0.010464909445514944
2018-03-23,0.0025588990986982942
2018-03-26,0.004974839918437299
2018-03-27,-0.0027122402735860578
2018-03-28,-0.002086705440440317
2018-03-29,0.00884055737905752
2018-03-30,-0.002318403308914118
2018-04-02,-0.0020314851784547657
2018-04-03,-0.0008855441940354258
2018-04-04,0.0012287068752704256
2018-04-05,-0.008788335259309674
2018-04-06,-0.0062488054118856485
2018-04-09,-0.007515725460206772
2018-04-10,-0.0009757754836672201
2018-04-11,-0.0002476939426687015
2018-04-12,0.0019067893635457789
2018-04-13,-1.295326829194529e-05
2018-04-16,0.0034981304683158725
2018-04-17,-0.0006804461358189723
2018-04-18,0.009076514517845892
2018-04-19,-0.009282110636729813
2018-04-20,-0.003286122785763149
2018-04-23,-0.01210400345097754
2018-04-24,0.001875417268282976
2018-04-25,0.0004708882942400733
2018-04-26,0.0023560202357251745
2018-04-27,0.007881030501910831
2018-04-30,-0.00656133320703533
2018-05-01,-0.014079726565754206
2018-05-02,-0.012218238318185881
2018-05-03,0.0017503388292036148
2018-05-04,-0.0024526676933989923
2018-05-07,-0.0021594590121495052
2018-05-08,-0.005413392469176421
2018-05-09,0.00614400155373857
2018-05-10,0.017285384960565107
2018-05-11,-0.016761287915925818
2018-05-14,-0.008585393655372678
2018-05-15,-0.00789095931145119
2018-05-16,0.01104071618370651
2018-05-17,-0.012375020285971884
2018-05-18,-0.004580903410816218
2018-05-21,0.0036145694122282804
2018-05-22,-0.007954546538666682
2018-05-23,0.013652160362992589
2018-05-24,-0.010104527400149542
2018-05-25,-0.0032233137317634543
2018-05-28,0.0019756153488200623
2018-05-29,-0.004086542549567426
2018-05-30,0.012065324506168226
2018-05-31,-0.014546237715354031
2018-06-01,-0.009672902281956797
2018-06-04,0.006200614134378792
2018-06-05,-0.01682993835785233
2018-06-06,0.0017680412173287686
2018-06-07,-0.0038583248155104693
2018-06-08,0.016429526286585856
2018-06-11,-0.009889314856503151
2018-06-12,-0.009367380168081096
2018-06-13,-0.0031962455768193014
2018-06-14,-0.013079577890631426
2018-06-15,0.008371153007555787
2018-06-18,-0.0004829344419698134
2018-06-19,-0.005046551209373865
2018-06-20,0.0017113911687339273
2018-06-21,0.0037876714770700777
2018-06-22,0.009367540623823176
2018-06-25,0.004970087722178645
2018-06-26,0.004682120314162686
2018-06-27,-0.009984208539996537
2018-06-28,0.011967837703089885
2018-06-29,-0.006083965404944666
2018-07-02,-0.002129874979281136
2018-07-03,0.006426669390640126
2018-07-04,-0.0007595099324997957
2018-07-05,0.012192796698610057
2018-07-06,0.008458698642965907
2018-07-09,-0.013963695692389212
2018-07-10,0.009594798455524125
2018-07-11,-0.013563168414353751
2018-07-12,0.0043718658264721745
2018-07-13,0.004207228057261647
2018-07-16,0.0013893576161134937
2018-07-17,0.0029659191986934736
2018-07-18,0.0023319911737002337
2018-07-19,-0.0015038584400611007
2018-07-20,0.005681748268996028
2018-07-23,0.005430325609301555
2018-07-24,-0.004884364720089733
2018-07-25,0.010371120306323185
2018-07-26,-0.007324657674891611
2018-07-27,0.002085521922545081
2018-07-30,-0.0010223548287439977
2018-07-31,-0.006418782984928154
2018-08-01,-0.003065869694717694
2018-08-02,-0.005084570900899417
2018-08-03,0.0028198273598175885
2018-08-06,-0.013528640117883683
2018-08-07,0.0039732568107394605
2018-08-08,-0.0028935966905588705
2018-08-09,-0.02541751827907744
2018-08-10,-0.0372104128768167
2018-08-13,-0.013304502089840107
2018-08-14,0.017215489256375144
2018-08-15,0.0067641213632863295
2018-08-16,0.0018994722535523119
2018-08-17,-0.0022272404636670034
2018-08-20,-0.004907265152024581
2018-08-21,-0.0018332214269264962
2018-08-22,0.004816193077125212
2018-08-23,-0.00700240283590162
2018-08-24,0.0028907193509586076
2018-08-27,-0.0010408585244801665
2018-08-28,-0.007950923384591514
2018-08-29,-0.0014676929770061503
2018-08-30,-0.008575088259939068
2018-08-31,0.004516537444775888
2018-09-03,-0.006455745126233517
2018-09-04,-0.004195758353073025
2018-09-05,0.0013946276586869145
2018-09-06,0.004700974971494884
2018-09-07,0.0023321990076109714
2018-09-10,0.0006524468473980208
2018-09-11,0.0018075015345933255
2018-09-12,0.0037418819666817844
2018-09-13,0.006571290128815194
2018-09-14,-0.0020297245610690763
2018-09-17,-0.0012489989374891148
2018-09-18,-0.0017176027250366442
2018-09-19,0.0057725906231420035
2018-09-20,0.0037483687980058157
2018-09-21,-0.002027624686540193
2018-09-24,0.0012719785703119582
2018-09-25,0.0003160004604266225
2018-09-26,0.0054601504210520105
2018-09-27,0.0029891411418643777
2018-09-28,-0.0029437351009869227
2018-10-01,0.0031964932107989537
2018-10-02,0.00014586991689515818
2018-10-03,-0.006235309344620167
2018-10-04,-0.002936095619423217
2018-10-05,0.003851446399876957
2018-10-08,0.001238269163780928
2018-10-09,0.003725907640885848
2018-10-10,-0.003782544442475599
2018-10-11,0.005423108776621186
2018-10-12,0.0038903071907099634
2018-10-15,0.0040245388718823955
2018-10-16,0.004376138503622852
2018-10-17,0.0018548452021986367
2018-10-18,-0.004400869968340246
2018-10-19,-0.0007023685462385429
2018-10-22,0.00021772271187009542
2018-10-23,-0.0009874554667107776
2018-10-24,-0.004412533487377295
2018-10-25,0.003295414639183415
2018-10-26,0.003070383234426789
2018-10-29,-0.006684488001861076
2018-10-30,0.005447747189189933
2018-10-31,-0.00813778859943764
2018-11-01,0.004694700207248877
2018-11-02,0.0016743284413853982
2018-11-05,0.005313957381728991
2018-11-06,-0.004184731172384356
2018-11-07,-0.004018167495232662
2018-11-08,-0.01081440586023125
2018-11-09,0.005922587990584603
2018-11-12,0.0008494299173331548
2018-11-13,-0.0034216755819574027
2018-11-14,0.00036919373854062105
2018-11-15,0.003246391560207387
2018-11-16,-9.111819343793881e-05
2018-11-19,-0.005862934211745879
2018-11-20,-0.0018988316596232797
2018-11-21,0.004466743386406823
2018-11-22,0.0007245582891147066
2018-11-23,-0.0009616633480429914
2018-11-26,-0.006220273857062209
2018-11-27,0.004121348578352305
2018-11-28,0.005748697954843901
2018-11-29,-0.0011933169720406687
2018-11-30,-0.007501416874435449
2018-12-03,0.0003858962304195067
2018-12-04,-0.007635821076696907
2018-12-05,0.005324336887272088
2018-12-06,0.0007221999093057119
2018-12-07,-0.0020313280176659522
2018-12-10,-0.0020388706210426885
2018-12-11,0.0019385964257644449
2018-12-12,0.005922727508236952
2018-12-13,-0.006228876100680661
2018-12-14,0.00023288391717271134
2018-12-17,0.0017304527643117742
2018-12-18,0.0010655535210215257
2018-12-19,-0.0008428688620395939
2018-12-20,0.006207772607012387
2018-12-21,-0.0077832793251287466
2018-12-24,0.002554157916903116
2018-12-25,-0.0014021092884237021
2018-12-26,0.0012878746914889096
2018-12-27,0.005797779866518569
2018-12-28,0.00022906834741011635
2018-12-31,-0.001925337534010569
2019-01-01,0.00032601173374273554
2019-01-02,-0.0031859734119166947
2019-01-03,-0.0017709894910754136
2019-01-04,0.010942753678417764
2019-01-07,-0.005855225825673672
2019-01-08,-0.0028332946252044937
2019-01-09,-0.0005210681993532356
2019-01-10,0.0012233588869594717
2019-01-11,-0.00430113313488822
2019-01-14,0.0066046677627333355
2019-01-15,-0.0027156904928757673
2019-01-16,0.007037484586015013
2019-01-17,0.0004329179644335098
2019-01-18,-0.0019552470583387846
2019-01-21,0.004104789232050394
2019-01-22,-0.0036611445736643793
2019-01-23,0.005784749090089904
2019-01-24,0.002563534959673124
2019-01-25,-0.00550072480909997
2019-01-28,-0.0028575078813356017
2019-01-29,0.0026542414712488072
2019-01-30,0.00813345731531487
2019-01-31,-0.0009976490868919313
2019-02-01,-0.0004885611660127649
2019-02-04,-0.001577663441955043
2019-02-05,0.0036165950533022712
2019-02-06,-0.008693275592360107
2019-02-07,-0.003966420792364795
2019-02-08,0.003967188975472999
2019-02-11,-0.01153468306252853
2019-02-12,0.0029128888105837895
2019-02-13,-0.013611066145786773
2019-02-14,0.00924302588281698
2019-02-15,-0.000810108730935847
2019-02-18,-0.006521799067589183
2019-02-19,0.0032556320434759924
2019-02-20,-0.008832446103388155
2019-02-21,-0.0015694482046209842
2019-02-22,0.004198196718509266
2019-02-25,0.002419682177490959
2019-02-26,-0.001587886232192464
2019-02-27,0.0003091935752029913
2019-02-28,-0.00650041940755565
2019-03-01,-0.004171574939616339
2019-03-04,-0.001163752274810933
2019-03-05,0.005990878884953944
2019-03-06,-0.008431196804527622
2019-03-07,-0.010117872834277657
2019-03-08,0.007492715495484073
2019-03-11,0.004584900435365982
2019-03-12,0.0030186446900917516
2019-03-13,-0.002064268379747143
2019-03-14,-0.0020278034043463545
2019-03-15,0.006503658602868447
2019-03-18,0.004000207527969819
2019-03-19,0.0010155344037656381
2019-03-20,0.010013118812645484
2019-03-21,-0.0016529338358654685
2019-03-22,-0.0354082569430825
2019-03-25,0.018471428549943686
2019-03-26,0.007261515756901072
2019-03-27,-0.009231837001540217
2019-03-28,-0.005460136844049052
2019-03-29,-0.006781202202416626
2019-04-01,0.015721624805587312
2019-04-02,-0.007660835276136155
2019-04-03,-0.004927834285457059
2019-04-04,0.004401996567962522
2019-04-05,-0.0030869792735155844
2019-04-08,-0.0008658058568593125
2019-04-09,0.0005258793652322836
2019-04-10,0.004688254009738868
2019-04-11,-0.005982066755359601
2019-04-12,-0.005126421431442194
2019-04-15,-0.0033208824671248924
2019-04-16,-0.0013081794970397082
2019-04-17,-0.0027573202440556886
2019-04-18,-0.00038956043053438755
2019-04-19,2.4754793056934343e-05
2019-04-22,-0.0015463296282791146
2019-04-23,0.0007779821500286646
2019-04-24,-0.00945749087388252
2019-04-25,0.002703118497109463
2019-04-26,0.0014830636454666668
2019-04-29,-0.00046892035165697335
2019-04-30,0.00022902657943892345
2019-05-01,-0.003167762581846778
2019-05-02,-0.0016219131982237055
2019-05-03,0.005455731983662423
2019-05-06,-0.007360382386107113
2019-05-07,-0.001310237079217989
2019-05-08,0.002984722017456492
2019-05-09,0.0031437833648881503
2019-05-10,0.013079769762423537
2019-05-13,-0.0009714681548239129
2019-05-14,0.0028067924579753345
2019-05-15,0.001856617067218537
2019-05-16,-0.002275952223091337
2019-05-17,-0.0022877405647076673
2019-05-20,0.002800215130729984
2019-05-21,0.0006966789238674542
2019-05-22,-0.0004874646880862004
2019-05-23,-0.0034950135743819235
2019-05-24,-0.0019219449246718734
2019-05-27,0.00034388782926292403
2019-05-28,-0.0009287128306893975
2019-05-29,0.006158232227533843
2019-05-30,0.0038026056669906395
2019-05-31,-0.00091372973737502
2019-06-03,-0.0029355460497920466
2019-06-04,0.001820434444944627
2019-06-05,-0.0011852295513370232
2019-06-06,-0.007373075088054719
2019-06-07,0.0009256581176900495
2019-06-10,0.011825309189056062
2019-06-11,-0.0004990277253799228
2019-06-12,-0.003537076863114369
2019-06-13,-0.0022921567079865206
2019-06-14,0.0006585776588305137
2019-06-17,0.004022465762148775
2019-06-18,0.008792576622254295
2019-06-19,0.004299514642619649
2019-06-20,-0.008562205077967176
2019-06-21,-0.010987969038776722
2019-06-24,-0.006165588749454422
2019-06-25,-0.0016722798904348257
2019-06-26,0.008203021246430351
2019-06-27,-0.00028814416164450003
2019-06-28,-0.004001805881883541
2019-07-01,0.00991074775782025
2019-07-02,0.0032220047544553113
2019-07-03,0.00400960501393186
2019-07-04,0.005918374160968516
2019-07-05,-0.004707699487854406
2019-07-08,0.0006869522719394984
2019-07-09,-0.0016990131350997145
2019-07-10,0.010820677466378353
2019-07-11,-0.005129572976097824
2019-07-12,0.0024124409597094205
2019-07-15,-0.0017367690877768869
2019-07-16,-0.004065166368202074
2019-07-17,0.004460251602051626
2019-07-18,0.009585104797209015
2019-07-19,-0.007266567917008971
2019-07-22,0.0027045689325294027
2019-07-23,-0.003978817054043372
2019-07-24,0.004215339356086819
2019-07-25,-0.0018627785348360368
2019-07-26,-0.0029744190220300807
2019-07-29,0.005746831908002714
2019-07-30,0.000765589480977481
2019-07-31,-0.008203522441334021
2019-08-01,-0.004718301077579043
2019-08-02,0.0024878363369572995
2019-08-05,-0.002744431430664977
2019-08-06,0.0010794126502071595
2019-08-07,0.004025041324632907
2019-08-08,0.0033975588301063077
2019-08-09,-0.006815425110644824
2019-08-12,-0.010891194046584432
2019-08-13,0.006653728692643034
2019-08-14,-0.02257429294350926
2019-08-15,0.013838137237917934
2019-08-16,-0.0012000987152699259
2019-08-19,-0.01634552676988312
2019-08-20,-0.0007960880607396541
2019-08-21,0.007321617917467543
2019-08-22,-0.008827379269730538
2019-08-23,-0.003711106246036218
2019-08-26,-0.004866759092216176
2019-08-27,0.0005469900528783619
2019-08-28,-0.004960303670997445
2019-08-29,-0.0047599786419573065
2019-08-30,0.005564704843004619
2019-09-02,0.00012460333645250901
2019-09-03,0.015639207577798152
2019-09-04,0.011159815053364044
2019-09-05,-0.003128930569485773
2019-09-06,0.0040436476710013
2019-09-09,-0.00494029136872139
2019-09-10,0.0024992385449438517
2019-09-11,0.0018677477785995632
2019-09-12,0.0022110361189143155
2019-09-13,-0.003174026540985726
2019-09-16,0.0008473938345150588
2019-09-17,0.006983286555923407
2019-09-18,-0.0024085506410861054
2019-09-19,-0.00949679491217542
2019-09-20,-0.0019850720514496514
2019-09-23,0.00508777283786902
2019-09-24,0.00377176752486202
2019-09-25,-0.000490093825650273
2019-09-26,-0.002637561848686197
2019-09-27,-0.0036884687040950274
2019-09-30,0.00056466056328782
2019-10-01,-0.006711421607143855
2019-10-02,0.0018787088355252234
2019-10-03,0.002833570380199762
2019-10-04,0.0017347736137512308
2019-10-07,-0.011673547233093155
2019-10-08,-0.0047469755251153805
2019-10-09,0.0012240027758676122
2019-10-10,0.006042898416630575
2019-10-11,0.0022738703652034897
2019-10-14,-0.0008084666253327143
2019-10-15,-0.0018193123210588507
2019-10-16,0.0002356778100094387
2019-10-17,8.234648869096779e-05
2019-10-18,0.005185742241876504
2019-10-21,-0.004122870214004288
2019-10-22,0.006840084040134111
2019-10-23,0.00535468035395052
2019-10-24,-0.0009908254168259235
2019-10-25,0.004038173197962933
2019-10-28,-0.00032022275759936437
2019-10-29,-0.001117671613169608
2019-10-30,0.0004169525887011166
2019-10-31,-0.00706218506168554
2019-11-01,0.003714460080973319
2019-11-04,0.0016408895287862433
2019-11-05,0.005947309644166141
2019-11-06,-0.0018880701593419827
2019-11-07,0.004607347243806761
2019-11-08,-0.0036897283381229764
2019-11-11,0.005309098973023131
2019-11-12,-0.0026015913649751307
2019-11-13,0.003747660848290792
2019-11-14,0.0021527407732761347
2019-11-15,-0.0026168183759323733
2019-11-18,-0.006546876908156652
2019-11-19,0.008553267058395717
2019-11-20,-0.0021866318256112058
2019-11-21,0.004806865346721385
2019-11-22,-0.0017497859781588705
2019-11-25,-0.004492940027888256
2019-11-26,0.0009161490261527004
2019-11-27,0.0038507717951322953
2019-11-28,0.0043373990382072364
2019-11-29,-0.00467572032941324
2019-12-02,0.0021457820057627147
2019-12-03,-0.005863678675028135
2019-12-04,0.002316080024739451
2019-12-05,-0.0036663971860892743
2019-12-06,0.00296099325691342
2019-12-09,-0.005024793565673549
2019-12-10,-0.0016791550427457237
2019-12-11,0.004055923146953028
2019-12-12,0.012390337868923759
2019-12-13,-0.0135152072196932
2019-12-16,0.007481410764476851
2019-12-17,-0.006567570801222906
2019-12-18,-0.0021468969548238057
2019-12-19,0.0015530053749032064
2019-12-20,-7.579550505880768e-05
2019-12-23,-0.00027607347656041434
2019-12-24,-0.0007773483919858784
2019-12-25,0.001089236758133963
2019-12-26,0.0008921434415373253
2019-12-27,-0.001677629193615454
2019-12-30,-0.003908012773069128
2019-12-31,0.001648520325480873
2020-01-01,0.0009589896639957134
2020-01-02,-0.0006095602472674964
2020-01-03,-0.003845030972694419
2020-01-06,0.004628270092407209
2020-01-07,-0.0039692178748912885
2020-01-08,0.010110275560477808
2020-01-09,-0.000330030853988883
2020-01-10,-0.001980059097419269
2020-01-13,-0.002666392082202601
2020-01-14,-0.0012010777991954145
2020-01-15,-0.0007023183266393544
2020-01-16,0.003489325020376615
2020-01-17,0.005400296182330052
2020-01-20,-0.006288888962717736
2020-01-21,-0.00390689598281636
2020-01-22,0.006292413191392355
2020-01-23,0.0008277482844149453
2020-01-24,0.0005149168792799852
2020-01-27,-0.0009026607136239325
2020-01-28,0.008880962714995376
2020-01-29,0.0009016755556326662
2020-01-30,-0.0027114098706780415
2020-01-31,-0.01342813618938662
2020-02-03,0.0036479179952333693
2020-02-04,0.0009247433901246008
2020-02-05,0.0014828542874758175
2020-02-06,-0.004985919787715499
2020-02-07,-0.004028042381751454
2020-02-10,0.0040088029515029655
2020-02-11,0.0003677235471963162
2020-02-12,-0.0034821852602221334
2020-02-13,-0.0020294355396555117
2020-02-14,0.00369599720994341
2020-02-17,-0.002088918304943654
2020-02-18,-0.0013764128991321466
2020-02-19,-0.0009692155320929865
2020-02-20,-0.005849907886577417
2020-02-21,0.0009482662925515044
2020-02-24,-0.004161513040110689
2020-02-25,-0.00411253685852226
2020-02-26,0.0004720687895296515
2020-02-27,-0.008648980410325791
2020-02-28,0.005686122403068967
2020-03-02,0.003035302880242619
2020-03-03,0.00025899740756336464
2020-03-04,-0.0022146150793257114
2020-03-05,-0.01034041392663708
2020-03-06,-0.004030662891405413
2020-03-09,-0.022739378771406835
2020-03-10,0.005173106154291407
2020-03-11,-0.014804962827702689
2020-03-12,-0.0013112924806125215
2020-03-13,0.009054578427883627
2020-03-16,-0.01890330316587069
2020-03-17,0.00718424519391736
2020-03-18,-0.007482915224705756
2020-03-19,0.00332763975057306
2020-03-20,-0.004155790872757848
2020-03-23,-0.004777434049738681
2020-03-24,0.004557644518947709
2020-03-25,0.016660009293981294
2020-03-26,0.004591971409096849
2020-03-27,-0.019463826091573485
2020-03-30,-0.007303934637520042
