owner,workstream,variant,basis,on_base,ann_return,ann_vol,sharpe,sortino,calmar,max_drawdown,skew,hit_rate,CVaR_99,turnover,cost_drag,info_ratio,alpha_ann,t_alpha,n_days,start,end,source,note
Cesare,Stage 4 portfolio construction,FXCTEM8,index,True,0.0127344992590612,0.0900059133460783,0.1414851400940322,0.1957179396333127,0.0271788550092351,-0.3207736475898004,-0.2531540247049113,0.5240951809638073,0.0213868209103041,,,,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage4_weighting_comparison.csv,
Cesare,Stage 5 momentum,ALL_blend21,gross,True,0.0392452025873323,0.1086911733912964,0.3610707416511791,0.5049203205098096,0.1005411459689221,-0.3370728439544452,-0.3457033379738041,0.5148970205958808,0.0250443167047695,2.1782118069415426,,0.191740173345261,0.003249771258791,0.1571497596469814,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_blend21,net,True,-0.0021142429322722,0.1095856333724635,-0.0192930666840816,-0.0264948005965661,-0.0138279606458298,-0.5854235076556797,-0.3476802029182093,0.5042991401719656,0.0253536542143106,2.1782118069415426,0.0413016347930396,-0.1206985866037554,-0.0290234062660151,-1.4004869625304917,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_blend252,gross,True,0.0430535310826245,0.1116469903459382,0.3856219585429323,0.5357869234185235,0.1027296151011717,-0.3649858985920233,-0.3627587396948338,0.5244299674267101,0.0274564313477951,1.090691195934003,,0.2151504629919166,0.0040124225005429,0.2013168819149352,4912.0,2007-09-03,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_blend252,net,True,0.0178220733713278,0.1120909077901494,0.1589966012648713,0.2185347551294992,0.0234331883047773,-0.4948573648470956,-0.3698837978679383,0.5173045602605864,0.0276191426827879,1.090691195934003,0.0251955519979446,0.030674848113234,-0.0106539872484123,-0.5363595797131296,4912.0,2007-09-03,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_blend63,gross,True,0.0394846598225405,0.1090278522797898,0.3621520464441882,0.5001412208425117,0.0865708256780575,-0.3938737195357006,-0.3950582327386863,0.533493301339732,0.0256608385002352,1.5058055476146988,,0.1930506031053197,0.0007981634586051,0.0399894103384512,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_blend63,net,True,0.007606701256048,0.1097166921182712,0.0693303918409087,0.0944194165593518,0.0028181007727826,-0.5600699011361421,-0.4093902898213806,0.5252949410117976,0.0259660715285856,1.5058055476146988,0.0318334007170584,-0.0460210708256786,-0.0212137614653733,-1.057566108648955,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_carry,gross,True,0.0702900456022201,0.1118480413691583,0.6284423467928719,0.8607033865306162,0.2468089020805478,-0.2678294999211406,-0.65215157306325,0.5440911817636472,0.0291856016420472,0.6841360052850849,,0.4973035206491715,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_carry,net,True,0.0521434343364557,0.1119142098626392,0.4659232674783244,0.6341168503826068,0.1600595389477542,-0.2931849420551634,-0.6480046211041329,0.5382923415316937,0.0291987457840746,0.6841360052850849,0.0181212465934679,0.337641519452406,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_filter21,gross,True,0.0612861394549909,0.1183823288706504,0.517696686994178,0.7046064360217055,0.2313665659383209,-0.2409077589157231,-0.9481749996358,0.526494701059788,0.0331749724037687,1.3647560880139888,,0.3575905897115599,0.0150989664186349,0.7103200649418002,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_filter21,net,True,0.0337987718884268,0.1187432768131464,0.2846373520718343,0.3837879583930967,0.0725203844648791,-0.3733213402256752,-0.943561042687489,0.5198960207958409,0.0333442845958587,1.3647560880139888,0.0274489467253169,0.1497608151346597,-0.0005567897222732,-0.0263675972366182,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_filter252,gross,True,0.0461126961428238,0.1193561394014984,0.3863454060599828,0.5133699775428603,0.1033549001108309,-0.3842735794167641,-1.091520700877485,0.5390921815636872,0.03381707429029,0.7635830813870027,,0.2497761450666321,-0.0054863134880189,-0.2933111325353019,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_filter252,net,True,0.0288974213876067,0.1195764295986369,0.2416648622525537,0.3192917857231062,0.0497845694665433,-0.4408081005247162,-1.0863602703625217,0.5348930213957208,0.03381707429029,0.7635830813870027,0.0174109663964108,0.1164156527536209,-0.0094466133834265,-0.507540784270661,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_filter63,gross,True,0.064677555674683,0.1162206192560399,0.5565067204830076,0.7654522560324392,0.1489514788448328,-0.4001675599840448,-0.6632839156896722,0.5374925014997001,0.0297357613715408,0.9943519020637074,,0.4158834978550516,0.0125800922506216,0.6753949662661659,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_filter63,net,True,0.0433805722164249,0.1163321809129764,0.3729025956186301,0.5091282110939401,0.0736664514061222,-0.5059016145097538,-0.6577338116054289,0.5306938612277544,0.0297357613715408,0.9943519020637074,0.021267215310453,0.2416634962806542,0.0047164699353702,0.2538875018912275,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_mom21,gross,True,0.0096858190464368,0.1113249406439987,0.0870049333995216,0.1242619097884395,0.00634610348111,-0.5514566675008575,0.1259143893477451,0.5042991401719656,0.0228670549809459,2.4233427332846604,,-0.0288808821080129,0.0103635505847321,0.4295367836655517,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_mom21,net,True,-0.0367051834182373,0.1123196992200186,-0.3267920380229737,-0.4556905671590798,-0.0578493319525391,-0.7277957691416218,0.0907577471342579,0.4953009398120376,0.0233552961631591,2.4233427332846604,0.0463261588110693,-0.3379341718826453,-0.0364415691373807,-1.5060363445704916,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_mom252,gross,True,0.0225743816330547,0.1100535536492812,0.2051217873890269,0.2902617341038832,0.0374640809514283,-0.4445666984187477,-0.024598043120478,0.5093648208469055,0.0244917760547995,1.0687542193413997,,0.0587906662611376,0.013840630714882,0.5586085555780224,4912.0,2007-09-03,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_mom252,net,True,-0.0021587896447436,0.1105416822074232,-0.019529191175984,-0.027324101556882,-0.0157806589938064,-0.521850848553122,-0.0297296811839244,0.5030537459283387,0.0245773724528902,1.0687542193413997,0.0246979746526825,-0.1036624549711678,-0.0086879988247652,-0.3511595154424569,4912.0,2007-09-03,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_mom63,gross,True,0.0043602843124214,0.1118043283255417,0.0389992442844037,0.0543276974821871,-0.0042144332485351,-0.4486594840994133,-0.1083319659754071,0.5142971405718856,0.0248202484978523,1.7149321585429549,,-0.0641253276728778,-0.0002271110739753,-0.0094263425326518,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,ALL_mom63,net,True,-0.0302125579043709,0.1122707454335928,-0.2691044562649796,-0.3692416563057144,-0.0552992685562667,-0.6485181885913395,-0.1140445696702494,0.5068986202759448,0.0250061163891,1.7149321585429549,0.0345245175571443,-0.2923540684993548,-0.0337963706481396,-1.4048088697062118,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,DBHVG10U,index,True,-0.0092653442320932,0.0902995744063021,-0.1026067320140831,-0.1365026396910184,-0.033949798813797,-0.3909358026413869,-1.1364026696250746,0.3375324935012997,0.0275856698740725,,,,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,FXCTEM8,index,True,0.0127344992590612,0.0900059133460783,0.1414851400940322,0.1957179396333127,0.0271788550092351,-0.3207736475898004,-0.2531540247049113,0.5240951809638073,0.0213868209103041,,,,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_blend21,gross,True,0.0043965419552517,0.1124539884245353,0.0390963630267515,0.0520635997541452,-0.0063562738199197,-0.309377174455031,-1.3361072231592088,0.5238285943131759,0.0284833144835368,1.6202960392889434,,0.1030814469968878,-0.007936389912536,-0.4425716486840043,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_blend21,net,True,-0.0168540862083598,0.1128974463024187,-0.1492866912437752,-0.197244359039771,-0.046458061441785,-0.4951180413743646,-1.3297373395362424,0.5172206647977573,0.0287796288053575,1.6202960392889434,0.0212675940548982,-0.0762659242780827,-0.0256836612533791,-1.4302529949211518,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_blend252,gross,True,0.0312952994313662,0.1088021695523719,0.2876348841215179,0.3984001266834471,0.128278242556332,-0.2003091769215931,-0.1837485068301153,0.5292558613659532,0.025629416925604,0.6655936871257666,,0.3241314199312176,0.0191209155182301,1.0887356773348302,4905.0,2007-09-03,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_blend252,net,True,0.022829579931689,0.1088712244415984,0.209693424950277,0.2895100929207435,0.0777905336227455,-0.21907068048357,-0.1821059421173807,0.5257900101936799,0.0256388996136096,0.6655936871257666,0.0084579334334986,0.2530306372253165,0.0140585356504064,0.8035839572903611,4905.0,2007-09-03,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_blend63,gross,True,-0.0005044086823208,0.1121345785691933,-0.0044982438847767,-0.0060435061602491,-0.0114984893070663,-0.5905817475612402,-0.7442479808829996,0.5164197036443733,0.0281195799656171,1.1282724491631009,,0.059962406249873,-0.0130137927350755,-0.7311423884574745,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_blend63,net,True,-0.0158905792376072,0.1122857477087917,-0.1415191113908667,-0.1890206644023254,-0.033356745588059,-0.6587408730225393,-0.7445477548914801,0.513015618742491,0.0283178606437969,1.1282724491631009,0.0153826383120133,-0.0664521509698604,-0.0248277698843506,-1.393115001349714,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_carry,gross,True,0.0192632621983656,0.1154323233428168,0.1668792729845405,0.2224685935829694,0.0346221757389771,-0.3653368391903256,-0.9537969963085206,0.5310372446936323,0.0315621036295097,0.3818090178884037,,0.2694027183602794,,,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_carry,net,True,0.0137556003794705,0.1154643416917131,0.1191328870708638,0.1585290437047843,0.0185264811374859,-0.3823243407735155,-0.9524992463416856,0.5290348418101722,0.0315835716005142,0.3818090178884037,0.0055215958118702,0.2144780422971999,,,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_filter21,gross,True,0.0013053121441773,0.111069029548327,0.0117522602789055,0.0161088592511458,-0.0111352364032524,-0.4367154012990236,-0.4185698928274219,0.500200240288346,0.0265321889875884,1.0895278164390547,,0.0729015160251443,-0.0082778516469179,-0.3784547336436486,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_filter21,net,True,-0.0118810772344657,0.1112258809346197,-0.1068193583600355,-0.1456850881992957,-0.0343152438051212,-0.5221311098421808,-0.415812354047865,0.4955947136563877,0.0266122916014045,1.0895278164390547,0.0132139683517961,-0.032670264444617,-0.0187299967766712,-0.8563143186160364,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_filter252,gross,True,0.0055145073695588,0.1139337432919842,0.048401002286272,0.0640262006514418,-0.0023457096818927,-0.4309228186850559,-1.1123127937503827,0.526231477773328,0.0293873159758359,0.5353980295932634,,0.1063224775007547,-0.0054876485416901,-0.256173362433067,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_filter252,net,True,-0.0004889028923328,0.1139876653341831,-0.0042890859366188,-0.0056619026185427,-0.0158687143362221,-0.440903066064144,-1.111328197170585,0.5234281137364838,0.029469752570451,0.5353980295932634,0.0060099364093917,0.058341020542966,-0.00834845260305,-0.3900855209132479,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_filter63,gross,True,-0.0072847580962755,0.1092328846981924,-0.0666901557750042,-0.0900091147583211,-0.0232371797792001,-0.5671497661939024,-0.5698222484407791,0.5088105726872246,0.0258292428134478,0.7914910655205883,,0.0041935240502624,-0.0176818798925476,-0.873162125530531,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_filter63,net,True,-0.0172477878528802,0.1093545250361428,-0.1577235861724024,-0.2120635193755862,-0.0368606479338868,-0.6233157879739804,-0.5687562025126978,0.5064076892270725,0.0259531208517308,0.7914910655205883,0.0100984977010021,-0.0773349102432739,-0.0246826932012784,-1.2175802021941484,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_mom21,gross,True,0.0098810340934613,0.1108118456102226,0.0891694749694686,0.127325579483155,0.0091492475523654,-0.4102320735252059,0.1547730040323002,0.5058069683620344,0.0236151830693501,2.2066107778199076,,0.1189436261732997,0.0107208061134414,0.4429223223001771,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_mom21,net,True,-0.0178826286319273,0.1115153037654055,-0.1603603095548837,-0.2258671014378708,-0.0411161947504013,-0.5790865739465019,0.1349341530585998,0.4981978374048859,0.0238625089518919,2.2066107778199076,0.0277402852120215,-0.0676086079224515,-0.0173069490764297,-0.7099765085199643,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_mom252,gross,True,-0.0031355343834379,0.1135266841733363,-0.0276193602083061,-0.0386971529439435,-0.0257699159135255,-0.3698420038752644,0.140465463679603,0.5131498470948013,0.0266184763567272,0.8667352907412174,,0.0284957042234551,-0.0039390751926112,-0.1558477935740964,4905.0,2007-09-03,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_mom252,net,True,-0.0145387060807794,0.1137181985982002,-0.1278485436807607,-0.1782683267999407,-0.044216611850529,-0.4700362500211056,0.1396507045676169,0.5100917431192661,0.0266300729018523,0.8667352907412174,0.0114252119561285,-0.0477699299076622,-0.0151313936755411,-0.6003632307030705,4905.0,2007-09-03,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_mom63,gross,True,-0.0213985641048538,0.1187122892192506,-0.1802556773657419,-0.262258722366883,-0.046828375871134,-0.5979879452998654,1.3812368472620125,0.500600720865038,0.0261999584226494,1.4758014207026369,,-0.0879583450107819,-0.0200815114002693,-0.757334721313774,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 5 momentum,G10_mom63,net,True,-0.0406259225752759,0.1189634686809158,-0.3414991427682977,-0.4926992718213885,-0.0654921357101327,-0.7106978257670462,1.3679881534627376,0.4947937525030036,0.0264149260526505,1.4758014207026369,0.0192492266907257,-0.2120012350849633,-0.0397057245376603,-1.5010494113325668,4994.0,2007-05-01,2026-06-30,cesare/outputs/stage5_momentum_comparison.csv,
Cesare,Stage 6 regimes,ALL_reg_half,gross,True,0.0696772546289046,0.1094301591773084,0.6367280752649491,0.8748367809867816,0.2381249568256795,-0.276062978327622,-0.6024629019665619,0.5440911817636472,0.0281022261738237,0.6879208320558202,,0.4928908153391707,0.0013916244601347,0.504525529014143,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_reg_half,net,True,0.0514356466235624,0.1094968484059256,0.4697454526990652,0.6411646566380892,0.1539855172940152,-0.3017756079146205,-0.599004762638815,0.5382923415316937,0.0281271806888614,0.6879208320558202,0.0182416080053421,0.3320531513821879,0.0007785874129275,0.2898695510489564,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_reg_mod,gross,True,0.0659073623429034,0.1006074284067382,0.655094393988996,0.9001333022305872,0.2715149293922107,-0.2309790740758253,-0.6733575227147288,0.5156968606278745,0.0263975840236609,0.6793457196397524,,0.4714489218194036,0.0059017197747662,0.8290094925931196,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_reg_mod,net,True,0.0486280217638009,0.1006690433404997,0.483048414390142,0.6590644348514987,0.1740600834766626,-0.2556926411711918,-0.6732458266670646,0.5100979804039192,0.0264340944981845,0.6793457196397524,0.0172793405791025,0.3152719094566957,0.004110317543819,0.5885709416111761,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_reg_off,gross,True,0.0690644636555891,0.108613268841901,0.635875012252143,0.8746627047812134,0.2292574395158783,-0.2843092256001952,-0.6004907721921308,0.5156968606278745,0.0280652159281051,0.7032019308380915,,0.4817405991450486,0.0027832489202693,0.504525529014106,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_reg_off,net,True,0.0506437356466464,0.1086841393985857,0.4659717225244498,0.6366747483975453,0.1473393875756062,-0.3103984637669839,-0.5969865361442452,0.5102979404119176,0.0280911603174184,0.7032019308380915,0.0184207280089427,0.3211947086850875,0.0014759867103621,0.2744370629684465,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_rrccy,gross,True,0.0667090971550263,0.1064672293374764,0.6265692980848965,0.8630258882772465,0.2519816585177722,-0.2497033759850798,-0.6065767284655427,0.5396920615876825,0.0271391397123995,0.6941023598665144,,0.4549264374991822,0.0008796477826037,0.1769998517777249,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_rrccy,net,True,0.0486507736851967,0.1065318402938811,0.4566782433400904,0.6247998184336002,0.1589046993549087,-0.2762329318436765,-0.6037066453250508,0.5326934613077384,0.027175650186923,0.6941023598665144,0.0180583234698295,0.2996948873805199,-0.000184354758491,-0.0375977840170291,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_static,gross,True,0.0450538132123281,0.0757740544471399,0.5945810019148136,0.8177971421527371,0.2407273852160765,-0.1789396083443504,-0.7062110164135879,0.5440911817636472,0.0195588822363904,0.3505007718028914,,0.3463794131319759,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_static,net,True,0.0344973458771626,0.0757877061365241,0.4551839293700102,0.6227430097029247,0.1761960589704508,-0.1823129321662265,-0.7025869795038238,0.5384923015396921,0.0195588822363904,0.3505007718028914,0.0105564673351654,0.2291771498109682,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_vix,gross,True,0.0637999370660018,0.1032964404457,0.6176392602757661,0.8453000305683451,0.2598912504301519,-0.2315799488052529,-0.6776540423292727,0.5440911817636472,0.02702060654081,0.7183237586804417,,0.4547152863508729,0.0004043099278237,0.0752451587224551,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_vix,net,True,0.0456081948906947,0.1033645995670415,0.4412361203132566,0.5996778136346651,0.1647246501762166,-0.2493212406786534,-0.6752552194574466,0.5372925414917017,0.0270571170153335,0.7183237586804417,0.0181917421753071,0.2893197924949762,-0.0014224555289198,-0.268543644272017,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_voltgt,gross,True,0.0702900456022201,0.1118480413691583,0.6284423467928719,0.8607033865306162,0.2468089020805478,-0.2678294999211406,-0.65215157306325,0.5440911817636472,0.0291856016420472,0.6754702284294828,,0.4973035206491715,0.0083742310790745,0.8824748435012819,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,ALL_voltgt,net,True,0.0521434343364557,0.1119142098626392,0.4659232674783244,0.6341168503826068,0.1600595389477542,-0.2931849420551634,-0.6480046211041329,0.5382923415316937,0.0291987457840746,0.6754702284294828,0.0181466112657643,0.337641519452406,0.004705770206939,0.5051649891795471,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Cesare,Stage 6 regimes,FXCTEM8,index,True,0.0127344992590612,0.0900059133460783,0.1414851400940322,0.1957179396333127,0.0271788550092351,-0.3207736475898004,-0.2531540247049113,0.5240951809638073,0.0213868209103041,,,,,,5001.0,2007-05-01,2026-06-30,cesare/outputs/stage6_regime_stats.csv,
Dafu,P4-C combined ladder,[add] + VIX percentile gate (p80 / 756d),gross,True,,,0.6848825658534361,,,,,,,0.7056276062931829,0.0178859127888445,,0.0008272130227128,0.1782462865201896,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Dafu,P4-C combined ladder,[add] + VIX percentile gate (p80 / 756d),net,True,0.0533526145358842,0.1040721820880327,0.5126500998197031,,0.2034848491272915,-0.2412221315590477,-0.6554058253610632,,0.0275225756248719,0.7056276062931829,0.0178859127888445,,0.0008272130227128,0.1782462865201896,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Dafu,P4-C combined ladder,[final] + VIX percentile gate (p80 / 756d),gross,True,,,0.6848825658534361,,,,,,,0.7056276062931829,0.0178859127888445,,0.0008272130227128,0.1782462865201896,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Dafu,P4-C combined ladder,[final] + VIX percentile gate (p80 / 756d),net,True,0.0533526145358842,0.1040721820880327,0.5126500998197031,,0.2034848491272915,-0.2412221315590477,-0.6554058253610632,,0.0275225756248719,0.7056276062931829,0.0178859127888445,,0.0008272130227128,0.1782462865201896,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Dafu,P4-C combined ladder,[final_loo] - VIX percentile gate (p80 / 756d),gross,True,,,0.6331085381008239,,,,,,,0.5901696073491446,0.0126946064707768,,-0.0027869504629249,-0.6245388982111731,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Dafu,P4-C combined ladder,[final_loo] - VIX percentile gate (p80 / 756d),net,True,0.043284477835549,0.088502591796599,0.4890758220395121,,0.2105634306802365,-0.1906649354055888,-0.2790906090283671,,0.0200249489868754,0.5901696073491446,0.0126946064707768,,-0.0027869504629249,-0.6245388982111731,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Dafu,P4-C combined ladder,[loo] - VIX percentile gate (p80 / 756d),gross,True,,,0.3204100100012552,,,,,,,0.7456715094478691,0.0122586237113165,,-0.0036739620755259,-1.4747415547975844,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Dafu,P4-C combined ladder,[loo] - VIX percentile gate (p80 / 756d),net,True,0.0101481577999664,0.0699631076737517,0.1450501290950195,,0.0283075062860144,-0.2730207331000617,-0.3042807905532175,,0.0172452619010123,0.7456715094478691,0.0122586237113165,,-0.0036739620755259,-1.4747415547975844,5001.0,,,cesare/outputs/p4_combined_ladder.csv,improve MaxDD or CVaR99 in >=4 of 6 pre-2026 stress windows AND cost <0.05 net Sharpe AND survive LOO
Dafu,P4-C components,VIX percentile gate (p80 / 756d),gross,True,,,0.635261773616656,,,,,,,0.7056276062931829,0.0178838301701625,,0.0008116332273142,0.176181396408377,5001.0,,,cesare/outputs/p4_component_standalone.csv,"exact: dafu/regime_lab.py defines it as one fx.exposure_scalar call on shared data/raw, so no file is needed; reproduces his committed headline to 5dp"
Dafu,P4-C components,VIX percentile gate (p80 / 756d),net,True,0.0491022275821988,0.1055343000254116,0.4652726892619321,,0.1815023467397333,-0.2450297526541048,-0.7314142927996281,,0.0283210202444716,0.7056276062931829,0.0178838301701625,,0.0008116332273142,0.176181396408377,5001.0,,,cesare/outputs/p4_component_standalone.csv,"exact: dafu/regime_lab.py defines it as one fx.exposure_scalar call on shared data/raw, so no file is needed; reproduces his committed headline to 5dp"
Dafu,Regime switching / VIX gate,Logit,gross,True,,,0.5481736297421014,,,,,,,,,,,,,,,dafu/outputs/headline.csv,headline.csv publishes gross Sharpe only
Dafu,Regime switching / VIX gate,Logit,net,True,0.0312541259614893,0.0807037641075528,0.3872697427078787,,0.1203287016108634,-0.2358782069085809,-0.816094908454765,,,0.4875643602943223,0.0129877538383942,,,,,,,dafu/outputs/headline.csv,
Dafu,Regime switching / VIX gate,MS-book,gross,True,,,0.4842563580702905,,,,,,,,,,,,,,,dafu/outputs/headline.csv,headline.csv publishes gross Sharpe only
Dafu,Regime switching / VIX gate,MS-book,net,True,0.0307821284249508,0.1018674565827689,0.302178236873322,,0.0731661343966883,-0.3540615436016167,-0.7948339933284365,,,0.7488291903296173,0.0185102163645424,,,,,,,dafu/outputs/headline.csv,
Dafu,Regime switching / VIX gate,MS-equity,gross,True,,,0.4325212884614353,,,,,,,,,,,,,,,dafu/outputs/headline.csv,headline.csv publishes gross Sharpe only
Dafu,Regime switching / VIX gate,MS-equity,net,True,0.0243163836229598,0.0902259562333133,0.2695054132768692,,0.0818665620448646,-0.2496611829507107,-0.8359233113599523,,,0.6042371300874452,0.01468331814488,,,,,,,dafu/outputs/headline.csv,
Dafu,Regime switching / VIX gate,MS-fxvol,gross,True,,,0.6278842539235145,,,,,,,,,,,,,,,dafu/outputs/headline.csv,headline.csv publishes gross Sharpe only
